timestamp,GHS 5s,GHS av,Hardware Errors,Device Rejected%,Device Hardware%,no_matching_work,miner_count,frequency,frequency1,frequency2,frequency3,frequency4,fan1,fan2,temp1,temp2,temp3,temp4,temp2_1,temp2_2,temp2_3,temp2_4,temp_max,chain_rate1,chain_rate2,chain_rate3,chain_rate4,chain_acn1,chain_acn2,chain_acn3,chain_acn4,chain_hw1,chain_hw2,chain_hw3,chain_hw4,chain_power1,chain_power2,chain_power3,chain_power4,chain_power,voltage1,voltage2,voltage3,voltage4,anomaly_label,anomaly_type
2024-01-01T12:08:00,258.648,259.38,1,4.65,0.0365,0,4,200.0,200.0,200.0,200.0,200.0,2229.0,2245.0,38.5,38.5,38.8,38.5,46.2,44.4,44.6,47.3,47.3,64.489,64.369,64.897,59.695,72,72,72,67,0,0,0,0,103.36,103.62,105.43,103.71,416.11,10.109,10.141,10.136,10.08,normal,none
2024-01-01T12:08:30,262.271,261.77,0,2.21,0.0512,0,4,200.0,200.0,200.0,200.0,200.0,2246.0,2241.0,39.6,38.6,38.9,39.7,46.9,46.5,44.4,44.8,46.9,65.344,63.545,66.443,60.701,72,72,72,67,0,1,0,1,108.64,106.73,106.31,105.66,427.35,10.113,10.118,10.12,10.068,normal,none
2024-01-01T12:09:00,260.002,259.37,0,2.2,0.0348,0,4,200.0,200.0,200.0,200.0,200.0,2144.0,2240.0,39.2,38.9,37.7,39.3,45.8,45.0,45.3,46.0,46.0,65.128,64.745,64.08,59.879,72,72,72,67,0,0,0,1,106.93,104.94,106.03,106.01,423.91,10.149,10.146,10.156,10.079,normal,none
2024-01-01T12:09:30,255.911,255.42,0,3.89,0.0,0,4,200.0,200.0,200.0,200.0,200.0,2211.0,2229.0,38.0,39.7,39.9,39.9,46.3,45.7,45.7,46.2,46.3,64.565,62.98,63.604,59.881,72,72,72,67,0,0,0,1,105.3,103.66,102.78,102.89,414.63,10.173,10.1,10.167,10.114,normal,none
2024-01-01T12:10:00,264.712,265.68,1,1.9,0.0851,0,4,200.0,200.0,200.0,200.0,200.0,2215.0,2248.0,39.7,38.0,39.0,39.7,43.6,45.4,46.4,45.5,46.4,65.753,67.17,65.498,61.001,72,72,72,67,0,0,0,0,107.27,107.63,107.18,107.86,429.94,10.123,10.078,10.141,10.12,normal,none
2024-01-01T12:10:30,260.414,261.25,1,2.36,0.0,1,4,200.0,200.0,200.0,200.0,200.0,2202.0,2218.0,38.3,39.6,38.9,38.4,45.5,45.1,45.2,46.5,46.5,65.346,63.312,67.119,59.632,72,72,72,67,0,0,0,1,106.2,106.92,105.15,105.52,423.79,10.08,10.104,10.08,10.098,normal,none
2024-01-01T12:11:00,260.272,260.65,0,2.76,0.0702,0,4,200.0,200.0,200.0,200.0,200.0,2249.0,2300.0,39.1,37.3,39.5,38.1,46.0,47.2,45.7,45.1,47.2,65.422,65.06,64.483,60.676,72,72,72,67,0,0,0,0,105.78,106.25,103.8,107.11,422.95,10.066,10.016,10.157,10.144,normal,none
2024-01-01T12:11:30,260.798,262.23,0,2.77,0.0575,0,4,200.0,200.0,200.0,200.0,200.0,2237.0,2294.0,38.6,39.6,38.5,39.0,45.2,46.5,45.6,47.3,47.3,66.077,65.252,65.603,61.036,72,72,72,67,0,0,0,0,105.01,103.8,105.72,106.09,420.62,10.085,10.098,10.108,10.124,normal,none
2024-01-01T12:12:00,261.426,260.32,2,0.87,0.0941,0,4,200.0,200.0,200.0,200.0,200.0,2271.0,2289.0,38.6,38.7,38.9,39.8,45.6,44.5,45.2,47.2,47.2,64.037,64.726,65.335,61.007,72,72,72,67,0,0,0,0,106.2,105.47,105.56,105.75,422.98,10.138,10.139,10.1,10.145,normal,none
2024-01-01T12:12:30,256.044,253.75,0,2.2,0.0298,1,4,200.0,200.0,200.0,200.0,200.0,2223.0,2245.0,38.7,38.6,38.7,39.3,47.0,45.3,45.5,45.7,47.0,63.855,64.442,64.756,60.245,72,72,72,67,0,0,0,0,102.52,103.95,102.29,103.89,412.66,10.105,10.078,10.139,10.169,normal,none
2024-01-01T12:13:00,262.721,262.71,2,0.73,0.0458,0,4,200.0,200.0,200.0,200.0,200.0,2190.0,2212.0,38.6,38.1,38.4,38.6,45.7,44.3,46.2,45.9,46.2,65.513,65.74,66.282,61.184,72,72,72,67,0,0,0,1,107.37,105.2,103.91,105.77,422.25,10.083,10.057,10.096,10.103,normal,none
2024-01-01T12:13:30,264.474,263.46,1,3.53,0.1203,0,4,200.0,200.0,200.0,200.0,200.0,2233.0,2264.0,38.8,39.5,38.0,38.6,46.7,46.4,45.4,45.6,46.7,66.17,66.348,65.688,61.268,72,72,72,67,0,0,0,0,105.62,104.86,107.81,105.94,424.23,10.165,10.155,10.055,10.046,normal,none
2024-01-01T12:14:00,263.18,262.96,1,1.33,0.1035,0,4,200.0,200.0,200.0,200.0,200.0,2287.0,2276.0,39.7,39.7,39.3,38.0,45.2,45.5,46.0,47.2,47.2,65.312,66.296,66.285,61.398,72,72,72,67,0,0,0,0,107.88,106.91,106.42,105.64,426.85,10.132,10.05,10.093,10.088,normal,none
2024-01-01T12:14:30,272.148,273.88,0,0.41,0.0903,0,4,200.0,200.0,200.0,200.0,200.0,2258.0,2241.0,38.3,38.1,38.9,39.3,47.2,45.8,46.2,44.2,47.2,67.686,67.0,67.894,63.196,72,72,72,67,1,0,0,0,110.17,109.82,111.68,110.57,442.24,10.122,10.108,10.1,10.051,normal,none
2024-01-01T12:15:00,265.801,265.33,0,1.15,0.1303,0,4,200.0,200.0,200.0,200.0,200.0,2220.0,2256.0,38.7,38.0,39.2,37.1,45.0,44.3,46.6,45.3,46.6,66.682,65.412,65.55,62.444,72,72,72,67,0,0,0,1,108.24,107.31,106.95,107.13,429.64,10.142,10.138,10.142,10.099,normal,none
2024-01-01T12:15:30,259.369,257.51,0,2.32,0.0,0,4,200.0,200.0,200.0,200.0,200.0,2245.0,2202.0,38.7,39.1,38.8,38.7,45.4,46.3,44.6,45.4,46.3,66.386,64.18,65.397,58.112,72,72,72,67,0,1,0,1,104.46,104.74,101.69,104.75,415.64,10.106,10.066,10.122,10.111,normal,none
2024-01-01T12:16:00,257.901,260.64,0,1.21,0.0,0,4,200.0,200.0,200.0,200.0,200.0,2189.0,2259.0,38.8,39.3,39.4,38.4,46.5,45.4,46.4,45.7,46.5,65.372,63.337,65.94,60.487,72,72,72,67,0,0,0,0,104.15,103.42,103.5,106.45,417.51,10.095,10.116,10.126,10.169,normal,none
2024-01-01T12:16:30,264.003,261.69,0,1.94,0.119,1,4,200.0,200.0,200.0,200.0,200.0,2224.0,2269.0,39.7,39.8,38.5,38.7,45.4,46.9,45.8,46.1,46.9,66.904,65.36,67.707,60.794,72,72,72,67,1,0,1,0,106.66,104.54,106.31,105.31,422.83,10.131,10.086,10.181,10.102,normal,none
2024-01-01T12:17:00,262.773,264.56,1,1.29,0.0485,0,4,200.0,200.0,200.0,200.0,200.0,2297.0,2264.0,38.8,38.5,38.5,38.9,45.2,46.4,46.8,46.6,46.8,65.366,65.092,65.488,61.618,72,72,72,67,0,0,1,1,106.48,106.38,105.67,108.03,426.57,10.178,10.117,10.099,10.115,normal,none
2024-01-01T12:17:30,262.586,262.47,0,1.16,0.1079,1,4,200.0,200.0,200.0,200.0,200.0,2270.0,2284.0,38.4,37.2,39.5,38.9,45.1,47.5,46.1,45.6,47.5,65.621,66.549,65.886,61.036,72,72,72,67,0,0,1,1,106.41,107.38,105.66,106.16,425.62,10.124,10.086,10.138,10.148,normal,none
2024-01-01T12:18:00,264.726,266.92,0,2.36,0.0654,0,4,200.0,200.0,200.0,200.0,200.0,2192.0,2210.0,39.5,38.4,38.1,39.2,45.6,45.1,45.4,44.5,45.6,66.96,64.618,66.467,61.663,72,72,72,67,1,0,2,0,106.76,106.78,107.3,108.41,429.25,10.131,10.102,10.111,10.092,normal,none
2024-01-01T12:18:30,263.678,265.13,0,2.55,0.1145,0,4,200.0,200.0,200.0,200.0,200.0,2231.0,2208.0,38.8,39.7,38.7,40.0,45.8,47.0,43.8,46.1,47.0,67.274,64.807,65.63,61.797,72,72,72,67,0,0,0,0,106.63,106.96,106.48,104.82,424.89,10.109,10.06,10.089,10.122,normal,none
2024-01-01T12:19:00,262.531,264.88,1,1.22,0.0,1,4,200.0,200.0,200.0,200.0,200.0,2213.0,2253.0,37.8,38.9,39.0,39.0,46.3,45.5,45.5,45.2,46.3,65.456,64.499,67.575,60.293,72,72,72,67,0,0,0,1,106.65,106.41,106.16,106.11,425.35,10.146,10.074,10.06,10.145,normal,none
2024-01-01T12:19:30,262.068,260.94,0,0.83,0.0402,0,4,200.0,200.0,200.0,200.0,200.0,2200.0,2252.0,40.1,38.6,38.7,38.4,45.7,44.2,46.7,44.7,46.7,65.278,65.564,65.409,61.527,72,72,72,67,0,0,0,0,107.21,105.87,105.27,106.12,424.47,10.165,10.076,10.103,10.122,normal,none
2024-01-01T12:20:00,263.606,262.24,0,0.13,0.1006,0,4,200.0,200.0,200.0,200.0,200.0,2258.0,2248.0,39.6,39.3,38.9,38.0,46.4,45.8,47.1,46.2,47.1,66.659,66.591,67.844,61.506,72,72,72,67,0,0,1,0,104.39,106.44,105.45,108.1,424.38,10.12,10.033,10.132,10.159,normal,none
2024-01-01T12:20:30,266.796,268.46,0,0.97,0.0649,0,4,200.0,200.0,200.0,200.0,200.0,2233.0,2273.0,38.6,38.4,39.2,39.0,46.6,47.1,46.6,45.0,47.1,66.774,65.963,66.951,62.437,72,72,72,67,0,0,0,0,108.96,108.59,108.96,108.54,435.05,10.142,10.144,10.108,10.09,normal,none
2024-01-01T12:21:00,253.05,253.83,1,2.0,0.0544,0,4,200.0,200.0,200.0,200.0,200.0,2156.0,2205.0,38.2,38.5,38.2,39.2,45.1,45.2,46.0,44.9,46.0,62.425,63.401,63.581,58.938,72,72,72,67,0,0,1,0,103.34,102.27,100.76,105.06,411.43,10.152,10.113,10.122,10.122,normal,none
2024-01-01T12:21:30,268.675,269.29,1,0.86,0.0,0,4,200.0,200.0,200.0,200.0,200.0,2211.0,2270.0,37.9,39.2,39.6,39.0,45.9,46.9,46.1,45.1,46.9,66.624,68.719,67.857,62.01,72,72,72,67,0,0,0,0,108.65,108.42,109.72,108.53,435.33,10.13,10.154,10.125,10.137,normal,none
2024-01-01T12:22:00,258.491,258.7,0,1.8,0.1212,0,4,200.0,200.0,200.0,200.0,200.0,2177.0,2243.0,38.7,38.9,39.0,38.9,45.8,45.7,44.5,46.1,46.1,64.944,63.545,65.124,61.264,72,72,72,67,0,3,0,0,103.41,102.53,104.08,104.11,414.12,10.138,10.126,10.075,10.123,normal,none
2024-01-01T12:22:30,256.995,257.7,1,1.83,0.0759,0,4,200.0,200.0,200.0,200.0,200.0,2256.0,2248.0,38.7,37.7,37.9,40.6,46.5,46.9,47.9,45.6,47.9,64.772,64.027,65.196,59.837,72,72,72,67,0,0,0,0,105.87,104.05,103.76,105.06,418.74,10.1,10.099,10.096,10.154,normal,none
2024-01-01T12:23:00,259.802,257.86,0,1.57,0.1361,0,4,200.0,200.0,200.0,200.0,200.0,2205.0,2209.0,39.1,39.8,39.4,39.5,45.4,46.0,45.6,45.1,46.0,65.513,65.199,64.565,59.795,72,72,72,67,1,0,0,0,104.91,104.1,104.45,107.08,420.53,10.08,10.092,10.096,10.109,normal,none
2024-01-01T12:23:30,260.809,259.59,0,0.43,0.0797,0,4,200.0,200.0,200.0,200.0,200.0,2277.0,2281.0,39.2,38.5,39.2,39.0,45.8,47.3,46.1,45.3,47.3,65.191,63.858,65.684,60.802,72,72,72,67,0,0,0,1,106.88,105.16,105.13,106.83,423.99,10.181,10.036,10.098,10.098,normal,none
2024-01-01T12:24:00,254.267,253.78,0,1.71,0.0449,0,4,200.0,200.0,200.0,200.0,200.0,2184.0,2245.0,37.6,39.3,38.8,39.4,45.6,45.0,44.9,45.5,45.6,63.809,61.865,63.724,59.459,72,72,72,67,0,0,0,0,101.71,102.14,101.71,103.88,409.44,10.099,10.048,10.092,10.049,normal,none
2024-01-01T12:24:30,257.466,259.88,1,1.8,0.088,0,4,200.0,200.0,200.0,200.0,200.0,2171.0,2238.0,38.2,37.6,39.0,38.1,44.5,44.7,45.9,45.5,45.9,64.786,63.912,64.051,60.748,72,72,72,67,0,0,0,0,105.5,105.02,103.8,104.84,419.16,10.077,10.045,10.058,10.111,normal,none
2024-01-01T12:25:00,265.633,266.08,1,1.74,0.104,0,4,200.0,200.0,200.0,200.0,200.0,2230.0,2256.0,39.1,39.9,39.0,39.3,45.3,47.1,46.2,45.6,47.1,67.018,67.102,67.037,61.966,72,72,72,67,1,1,1,0,108.38,107.26,107.01,106.58,429.23,10.11,10.118,10.102,10.046,normal,none
2024-01-01T12:25:30,260.755,258.82,0,2.62,0.0492,0,4,200.0,200.0,200.0,200.0,200.0,2250.0,2237.0,39.3,38.3,38.3,39.2,45.6,44.2,45.8,47.2,47.2,65.708,63.749,65.515,60.663,72,72,72,67,0,0,1,0,107.18,105.57,104.81,107.24,424.79,10.129,10.149,10.041,10.099,normal,none
2024-01-01T12:26:00,259.17,259.18,0,4.08,0.0771,1,4,200.0,200.0,200.0,200.0,200.0,2186.0,2216.0,38.1,39.0,38.9,38.7,46.0,46.1,45.4,45.7,46.1,63.289,64.333,64.369,60.381,72,72,72,67,0,2,0,0,102.06,104.06,102.95,102.76,411.83,10.173,10.102,10.11,10.107,normal,none
2024-01-01T12:26:30,260.107,257.6,1,1.91,0.1369,0,4,200.0,200.0,200.0,200.0,200.0,2251.0,2206.0,38.0,38.3,39.7,38.5,45.7,45.8,45.6,45.3,45.8,66.424,64.762,64.57,60.564,72,72,72,67,0,0,0,0,106.08,105.94,103.8,105.03,420.85,10.074,10.13,10.059,10.151,normal,none
2024-01-01T12:27:00,258.92,261.09,0,2.62,0.1554,0,4,200.0,200.0,200.0,200.0,200.0,2226.0,2247.0,38.8,39.3,38.2,39.8,45.2,46.5,46.0,45.2,46.5,65.014,65.2,65.487,60.284,72,72,72,67,0,2,0,0,108.09,104.34,104.51,104.84,421.8,10.039,10.107,10.06,10.13,normal,none
2024-01-01T12:27:30,260.38,260.49,1,1.03,0.075,0,4,200.0,200.0,200.0,200.0,200.0,2226.0,2277.0,38.8,38.5,38.8,38.7,45.0,46.4,46.9,45.8,46.9,65.784,64.511,65.604,60.738,72,72,72,67,2,0,1,0,105.02,105.78,105.82,105.72,422.33,10.117,10.156,10.114,10.133,normal,none
2024-01-01T12:28:00,256.522,256.48,0,1.69,0.0,1,4,200.0,200.0,200.0,200.0,200.0,2190.0,2222.0,39.8,38.4,39.4,38.3,45.8,46.1,45.8,45.5,46.1,63.73,63.777,64.394,58.976,72,72,72,67,0,0,1,0,106.01,102.9,105.06,104.19,418.16,10.083,10.123,10.183,10.124,normal,none
2024-01-01T12:28:30,263.51,262.75,0,1.56,0.0586,1,4,200.0,200.0,200.0,200.0,200.0,2230.0,2268.0,38.5,37.7,38.9,38.2,46.7,45.7,45.2,45.2,46.7,65.498,66.008,67.598,60.738,72,72,72,67,1,1,0,0,105.46,103.95,102.23,104.58,416.21,10.063,10.104,10.11,10.118,normal,none
2024-01-01T12:29:00,260.644,262.91,0,2.38,0.0206,0,4,200.0,200.0,200.0,200.0,200.0,2179.0,2229.0,38.9,37.9,39.3,39.1,45.7,45.1,46.6,44.3,46.6,65.596,63.674,65.109,61.106,72,72,72,67,0,0,0,0,106.4,106.36,104.88,105.16,422.79,10.122,10.055,10.088,10.096,normal,none
2024-01-01T12:29:30,260.679,261.84,0,1.95,0.0815,0,4,200.0,200.0,200.0,200.0,200.0,2280.0,2304.0,39.3,39.1,38.6,38.3,45.0,47.7,43.8,44.3,47.7,65.283,64.158,65.736,60.171,72,72,72,67,0,0,0,0,106.67,104.8,105.3,105.01,421.78,10.124,10.03,10.132,10.071,normal,none
2024-01-01T12:30:00,266.806,267.12,1,3.4,0.0061,1,4,200.0,200.0,200.0,200.0,200.0,2160.0,2202.0,38.3,38.4,37.4,38.3,45.1,45.8,45.7,46.0,46.0,67.964,66.377,66.226,60.784,72,72,72,67,0,0,0,0,107.22,107.92,106.86,108.54,430.54,10.147,10.1,10.144,10.104,normal,none
2024-01-01T12:30:30,262.863,262.41,3,2.16,0.0,0,4,200.0,200.0,200.0,200.0,200.0,2313.0,2305.0,39.7,38.7,38.4,39.6,46.4,44.5,48.4,46.1,48.4,65.386,64.574,65.461,62.011,72,72,72,67,0,1,0,0,105.05,105.92,104.5,107.27,422.75,10.068,10.118,10.051,10.105,normal,none
2024-01-01T12:31:00,266.105,266.47,1,1.98,0.0634,0,4,200.0,200.0,200.0,200.0,200.0,2175.0,2222.0,40.0,38.2,38.4,38.8,46.0,45.2,44.0,45.8,46.0,65.689,67.359,66.653,61.187,72,72,72,67,0,0,0,1,105.32,106.47,106.43,105.67,423.9,10.078,10.067,10.099,10.085,normal,none
2024-01-01T12:31:30,256.052,255.67,0,3.2,0.0375,0,4,200.0,200.0,200.0,200.0,200.0,2185.0,2298.0,39.6,39.6,39.1,39.3,46.7,44.8,46.1,46.4,46.7,63.038,64.468,65.263,59.528,72,72,72,67,0,0,0,0,103.83,103.78,104.17,102.95,414.73,10.154,10.154,10.126,10.072,normal,none
2024-01-01T12:32:00,262.588,262.58,0,2.44,0.0334,0,4,200.0,200.0,200.0,200.0,200.0,2193.0,2196.0,38.0,40.0,39.7,37.6,45.0,44.7,46.0,45.1,46.0,66.415,65.457,63.587,60.367,72,72,72,67,0,0,0,0,105.04,105.88,106.65,105.43,423.01,10.127,10.043,10.21,10.17,normal,none
2024-01-01T12:32:30,259.569,257.9,1,1.93,0.0033,1,4,200.0,200.0,200.0,200.0,200.0,2173.0,2264.0,39.6,39.9,38.8,39.6,45.5,45.0,45.3,45.3,45.5,64.431,64.919,65.609,60.216,72,72,72,67,0,0,0,0,104.67,104.73,105.33,104.85,419.58,10.089,10.095,10.116,10.057,normal,none
2024-01-01T12:33:00,255.914,257.12,0,2.25,0.1202,1,4,200.0,200.0,200.0,200.0,200.0,2198.0,2229.0,39.0,39.4,38.1,38.3,46.0,45.4,45.8,46.6,46.6,63.462,63.473,64.026,60.116,72,72,72,67,0,0,0,0,104.43,101.4,103.23,103.21,412.27,10.114,10.025,10.15,10.115,normal,none
2024-01-01T12:33:30,270.547,271.81,0,2.6,0.0,0,4,200.0,200.0,200.0,200.0,200.0,2209.0,2242.0,38.6,39.0,38.5,38.2,45.3,46.0,46.4,44.7,46.4,68.057,68.067,68.874,62.438,72,72,72,67,0,0,1,0,110.31,108.94,110.95,108.86,439.06,10.054,10.128,10.106,10.072,normal,none
2024-01-01T12:34:00,255.463,255.5,0,1.99,0.0,0,4,200.0,200.0,200.0,200.0,200.0,2193.0,2279.0,38.9,39.8,38.6,39.3,46.2,44.7,46.0,45.9,46.2,64.224,63.177,63.811,59.551,72,72,72,67,0,0,1,0,104.28,104.46,104.45,104.45,417.63,10.161,10.079,10.135,10.14,normal,none
2024-01-01T12:34:30,260.006,258.5,0,2.24,0.0,0,4,200.0,200.0,200.0,200.0,200.0,2223.0,2299.0,38.8,38.9,39.8,39.8,45.7,46.9,46.1,45.3,46.9,65.559,66.073,67.06,60.632,72,72,72,67,0,0,1,0,106.13,105.67,105.01,102.84,419.66,10.139,10.09,10.147,10.139,normal,none
2024-01-01T12:35:00,264.704,266.05,0,1.73,0.0017,0,4,200.0,200.0,200.0,200.0,200.0,2242.0,2279.0,38.4,38.4,38.6,37.9,46.8,46.2,47.0,46.7,47.0,66.263,65.863,65.316,61.281,72,72,72,67,0,0,1,0,106.65,105.75,106.13,107.38,425.91,10.116,10.162,10.09,10.109,normal,none
2024-01-01T12:35:30,265.788,267.84,1,2.31,0.0624,0,4,200.0,200.0,200.0,200.0,200.0,2238.0,2286.0,39.2,39.7,38.7,38.9,47.0,46.5,47.4,45.4,47.4,64.624,66.162,65.305,63.817,72,72,72,67,0,1,0,0,107.25,106.5,106.52,108.72,428.99,10.137,10.127,10.057,10.072,normal,none
2024-01-01T12:36:00,259.003,258.2,0,2.04,0.0744,0,4,200.0,200.0,200.0,200.0,200.0,2221.0,2302.0,38.9,38.8,39.2,39.5,44.9,47.1,45.0,45.6,47.1,65.177,64.089,65.558,60.031,72,72,72,67,0,1,0,0,102.93,104.58,103.33,102.93,413.77,10.068,10.139,10.022,10.143,normal,none
2024-01-01T12:36:30,261.693,261.38,0,0.98,0.087,1,4,200.0,200.0,200.0,200.0,200.0,2232.0,2215.0,40.3,40.4,39.1,39.6,46.8,46.4,47.2,45.2,47.2,66.109,64.672,65.301,59.68,72,72,72,67,0,0,0,0,105.01,104.58,106.63,104.73,420.95,10.07,10.045,10.036,10.09,normal,none
2024-01-01T12:37:00,257.599,257.62,0,1.96,0.0691,0,4,200.0,200.0,200.0,200.0,200.0,2194.0,2226.0,39.4,39.5,38.7,38.7,46.0,46.1,46.1,45.8,46.1,63.997,63.449,63.35,59.503,72,72,72,67,0,0,2,0,102.7,102.01,104.42,104.09,413.22,10.013,10.094,10.141,10.166,normal,none
2024-01-01T12:37:30,258.485,256.33,0,2.04,0.0576,0,4,200.0,200.0,200.0,200.0,200.0,2236.0,2239.0,39.4,38.8,38.9,39.4,46.4,47.3,47.0,45.1,47.3,64.746,64.864,64.58,60.995,72,72,72,67,0,1,0,0,103.94,104.6,104.15,103.24,415.94,10.168,10.071,10.118,10.082,normal,none
2024-01-01T12:38:00,261.71,261.67,0,1.53,0.0911,0,4,200.0,200.0,200.0,200.0,200.0,2234.0,2244.0,38.7,39.9,37.8,39.0,46.0,46.4,45.9,47.3,47.3,65.484,65.392,65.217,62.285,72,72,72,67,0,0,1,0,106.25,106.46,105.05,104.32,422.08,10.071,10.091,10.139,10.146,normal,none
2024-01-01T12:38:30,262.071,261.64,0,0.93,0.0815,0,4,200.0,200.0,200.0,200.0,200.0,2186.0,2299.0,39.1,40.1,39.8,39.0,46.7,47.3,46.6,46.4,47.3,64.284,66.318,65.639,60.602,72,72,72,67,0,0,0,0,105.28,103.56,104.92,103.37,417.14,10.069,10.035,10.038,10.076,normal,none
2024-01-01T12:39:00,264.545,266.71,0,3.82,0.0,0,4,200.0,200.0,200.0,200.0,200.0,2169.0,2248.0,38.5,39.3,38.9,37.8,45.2,46.1,44.4,46.2,46.2,66.077,66.684,65.408,62.415,72,72,72,67,0,0,0,1,106.68,105.64,107.98,105.62,425.92,10.056,10.128,10.143,10.103,normal,none
2024-01-01T12:39:30,257.68,259.86,2,2.87,0.0595,1,4,200.0,200.0,200.0,200.0,200.0,2241.0,2191.0,40.2,39.3,38.4,38.4,45.1,45.7,46.3,46.4,46.4,64.675,64.036,64.912,60.781,72,72,72,67,0,0,1,0,104.36,105.98,105.21,106.43,421.99,10.11,10.128,9.998,10.128,normal,none
2024-01-01T12:40:00,261.946,261.69,0,4.22,0.045,0,4,200.0,200.0,200.0,200.0,200.0,2196.0,2254.0,39.5,39.2,39.2,38.6,47.0,45.4,46.7,47.2,47.2,64.433,65.463,64.481,60.575,72,72,72,67,0,0,0,2,105.41,104.77,104.14,105.8,420.11,10.09,10.121,10.072,10.063,normal,none
2024-01-01T12:40:30,258.06,259.74,0,2.3,0.0,0,4,200.0,200.0,200.0,200.0,200.0,2263.0,2271.0,39.7,39.4,39.9,38.7,45.8,46.0,47.5,46.7,47.5,63.248,64.47,65.224,60.548,72,72,72,67,0,0,0,1,104.6,102.4,104.43,102.64,414.07,10.143,10.048,10.094,10.101,normal,none
2024-01-01T12:41:00,256.733,257.72,0,1.93,0.0592,0,4,200.0,200.0,200.0,200.0,200.0,2201.0,2241.0,38.9,39.7,39.8,38.9,45.4,45.9,44.7,46.3,46.3,63.864,63.313,65.552,61.033,72,72,72,67,0,1,0,1,104.79,102.68,103.17,104.62,415.25,10.112,10.076,10.109,10.056,normal,none
2024-01-01T12:41:30,257.605,257.23,1,2.18,0.0,0,4,200.0,200.0,200.0,200.0,200.0,2196.0,2249.0,37.8,39.5,39.2,39.1,47.1,46.0,46.6,45.3,47.1,65.191,64.65,65.705,60.153,72,72,72,67,0,2,0,0,103.95,103.54,104.65,104.09,416.23,10.097,10.132,10.066,10.17,normal,none
2024-01-01T12:42:00,259.467,258.93,1,1.63,0.1113,0,4,200.0,200.0,200.0,200.0,200.0,2266.0,2264.0,38.6,38.7,39.1,37.5,48.1,46.6,46.4,45.7,48.1,64.561,64.444,64.337,60.353,72,72,72,67,0,0,0,0,106.51,105.22,102.52,104.74,418.99,10.13,10.043,10.059,10.082,normal,none
2024-01-01T12:42:30,253.027,252.81,1,2.29,0.0534,1,4,200.0,200.0,200.0,200.0,200.0,2253.0,2233.0,38.2,38.6,39.1,39.8,46.2,46.1,46.0,46.2,46.2,63.26,63.355,64.221,58.63,72,72,72,67,1,0,0,0,102.14,101.26,103.34,102.78,409.52,10.099,10.112,10.083,10.048,normal,none
2024-01-01T12:43:00,258.946,259.59,0,3.14,0.0,1,4,200.0,200.0,200.0,200.0,200.0,2173.0,2275.0,37.9,37.6,39.4,38.6,44.6,45.2,46.4,46.5,46.5,65.593,65.878,64.358,60.09,72,72,72,67,0,1,0,1,105.67,104.03,105.2,104.3,419.2,10.082,10.121,10.112,10.11,normal,none
2024-01-01T12:43:30,264.835,264.62,0,2.68,0.0093,0,4,200.0,200.0,200.0,200.0,200.0,2262.0,2282.0,37.2,38.9,39.3,39.5,47.1,46.1,46.0,47.0,47.1,66.75,66.549,66.294,62.139,72,72,72,67,0,0,0,0,107.46,108.99,110.06,106.26,432.76,10.104,10.212,10.113,10.119,normal,none
2024-01-01T12:44:00,262.433,262.82,0,2.1,0.0,0,4,200.0,200.0,200.0,200.0,200.0,2229.0,2216.0,38.4,38.6,38.4,39.5,45.9,47.3,46.7,45.1,47.3,65.647,65.707,66.129,60.514,72,72,72,67,0,1,2,0,106.53,106.84,108.13,106.7,428.2,10.064,10.09,10.072,10.185,normal,none
2024-01-01T12:44:30,259.643,260.28,0,2.2,0.0024,0,4,200.0,200.0,200.0,200.0,200.0,2231.0,2215.0,39.0,39.5,38.7,39.3,46.0,45.5,46.7,45.8,46.7,64.139,64.881,64.292,59.064,72,72,72,67,0,0,0,0,105.03,106.95,105.3,103.66,420.95,10.115,10.135,10.124,10.146,normal,none
2024-01-01T12:45:00,257.429,257.6,0,1.37,0.0324,0,4,200.0,200.0,200.0,200.0,200.0,2168.0,2252.0,38.3,38.7,40.6,40.3,47.2,46.3,46.8,45.9,47.2,63.659,63.519,64.158,60.301,72,72,72,67,0,0,0,1,104.0,102.27,102.55,103.89,412.71,10.091,10.111,10.129,10.176,normal,none
2024-01-01T12:45:30,262.79,261.58,2,1.93,0.1568,0,4,200.0,200.0,200.0,200.0,200.0,2208.0,2230.0,38.9,38.6,39.6,38.3,45.2,46.7,46.0,45.6,46.7,66.999,65.185,66.375,61.636,72,72,72,67,0,1,0,0,105.81,106.44,106.69,108.26,427.2,10.197,10.151,10.077,10.097,normal,none
2024-01-01T12:46:00,266.349,267.48,0,2.6,0.0227,0,4,200.0,200.0,200.0,200.0,200.0,2278.0,2335.0,39.3,39.3,39.4,39.2,45.8,48.2,46.5,47.3,48.2,65.979,66.373,66.754,61.16,72,72,72,67,0,0,0,0,108.21,105.71,106.71,106.46,427.09,10.079,10.106,10.092,10.087,normal,none
2024-01-01T12:46:30,265.837,264.24,0,2.3,0.0385,1,4,200.0,200.0,200.0,200.0,200.0,2189.0,2243.0,39.7,39.3,39.4,39.2,43.9,46.8,46.9,46.1,46.9,66.262,66.595,66.817,60.845,72,72,72,67,0,0,1,0,108.24,107.91,107.6,107.53,431.28,10.15,10.094,10.111,10.097,normal,none
